GRUPO;CODIGO_COMPOSICAO;DESCRICAO;UNIDADE;CUSTO_TOTAL_SP_RS
Usinagens;105531;USINAGEM DE SOLO BRITA 40%-60% COM 8% DE CIMENTO, UTILIZANDO BRITA COMERCIAL. AF_09/2025;M3;228.42
Usinagens;105527;USINAGEM DE SOLO BRITA 40%-60%, UTILIZANDO BRITA COMERCIAL. AF_09/2025;M3;119.64
Usinagens;105532;USINAGEM DE SOLO BRITA 50%-50% COM 4% DE CIMENTO, UTILIZANDO BRITA COMERCIAL. AF_09/2025;M3;156.55
Usinagens;105533;USINAGEM DE SOLO BRITA 50%-50% COM 6% DE CIMENTO, UTILIZANDO BRITA COMERCIAL. AF_09/2025;M3;184.09
Usinagens;105534;USINAGEM DE SOLO BRITA 50%-50% COM 8% DE CIMENTO, UTILIZANDO BRITA COMERCIAL. AF_09/2025;M3;211.65
Usinagens;105528;USINAGEM DE SOLO BRITA 50%-50%, UTILIZANDO BRITA COMERCIAL. AF_09/2025;M3;101.43
Usinagens;105523;USINAGEM DE SOLO JAZIDA MELHORADO COM CIMENTO 2%. AF_09/2025;M3;39.74
Usinagens;105759;USINAGEM DE SOLO JAZIDA MELHORADO COM CIMENTO 3%. AF_09/2025;M3;54.43
Usinagens;105524;USINAGEM DE SOLO JAZIDA MELHORADO COM CIMENTO 4%. AF_09/2025;M3;69.12
Usinagens;105525;USINAGEM DE SOLO JAZIDA MELHORADO COM CIMENTO 6%. AF_09/2025;M3;98.49
Usinagens;105526;USINAGEM DE SOLO  JAZIDA MELHORADO COM CIMENTO 8%. AF_09/2025;M3;127.87
Vergas, contravergas e fixação de alvenaria;105034;CINTA DE AMARRAÇÃO DE ALVENARIA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *10* CM. AF_03/2024;M;54.27
Vergas, contravergas e fixação de alvenaria;105033;CINTA DE AMARRAÇÃO DE ALVENARIA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *15* CM. AF_03/2024;M;79.99
Vergas, contravergas e fixação de alvenaria;93205;CINTA DE AMARRAÇÃO DE ALVENARIA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *20* CM. AF_03/2024;M;98.63
Vergas, contravergas e fixação de alvenaria;105032;CONTRAVERGA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *10* CM. AF_03/2024;M;42.6
Vergas, contravergas e fixação de alvenaria;105031;CONTRAVERGA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *15* CM. AF_03/2024;M;66.76
Vergas, contravergas e fixação de alvenaria;93199;CONTRAVERGA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *20* CM. AF_03/2024;M;75.01
Vergas, contravergas e fixação de alvenaria;105030;CONTRAVERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *10* CM. AF_03/2024;M;45.88
Vergas, contravergas e fixação de alvenaria;105029;CONTRAVERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *15* CM. AF_03/2024;M;54.46
Vergas, contravergas e fixação de alvenaria;93197;CONTRAVERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *20* CM. AF_03/2024;M;63.1
Vergas, contravergas e fixação de alvenaria;105040;CONTRAVERGA PRÉ-FABRICADA, ESPESSURA DE *10* CM. AF_03/2024;M;39.3
Vergas, contravergas e fixação de alvenaria;105039;CONTRAVERGA PRÉ-FABRICADA, ESPESSURA DE *15* CM. AF_03/2024;M;58.01
Vergas, contravergas e fixação de alvenaria;105038;CONTRAVERGA PRÉ-FABRICADA, ESPESSURA DE *20* CM. AF_03/2024;M;80.55
Vergas, contravergas e fixação de alvenaria;105028;CONTRAVERGA PRÉ-MOLDADA, ESPESSURA DE *10* CM. AF_03/2024;M;23.41
Vergas, contravergas e fixação de alvenaria;105027;CONTRAVERGA PRÉ-MOLDADA, ESPESSURA DE *15* CM. AF_03/2024;M;26.57
Vergas, contravergas e fixação de alvenaria;93194;CONTRAVERGA PRÉ-MOLDADA, ESPESSURA DE *20* CM. AF_03/2024;M;30.1
Vergas, contravergas e fixação de alvenaria;93200;FIXAÇÃO (ENCUNHAMENTO) DE ALVENARIA DE VEDAÇÃO COM ARGAMASSA APLICADA COM BISNAGA. AF_03/2024;M;15.24
Vergas, contravergas e fixação de alvenaria;93203;FIXAÇÃO (ENCUNHAMENTO) DE ALVENARIA DE VEDAÇÃO COM ESPUMA DE POLIURETANO EXPANSIVA. AF_03/2024;M;13.23
Vergas, contravergas e fixação de alvenaria;93202;FIXAÇÃO (ENCUNHAMENTO) DE ALVENARIA DE VEDAÇÃO COM TIJOLO MACIÇO. AF_03/2024;M;34.66
Vergas, contravergas e fixação de alvenaria;105026;VERGA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *10* CM. AF_03/2024;M;45.5
Vergas, contravergas e fixação de alvenaria;105025;VERGA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *15* CM. AF_03/2024;M;64.86
Vergas, contravergas e fixação de alvenaria;93191;VERGA MOLDADA IN LOCO COM UTILIZAÇÃO DE BLOCOS CANALETA, ESPESSURA DE *20* CM. AF_03/2024;M;78.83
Vergas, contravergas e fixação de alvenaria;105024;VERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *10* CM. AF_03/2024;M;60.82
Vergas, contravergas e fixação de alvenaria;105023;VERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *15* CM. AF_03/2024;M;74.23
Vergas, contravergas e fixação de alvenaria;93187;VERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *20* CM. AF_03/2024;M;87.64
Vergas, contravergas e fixação de alvenaria;105037;VERGA PRÉ-FABRICADA COM ATÉ 1,5 M DE VÃO, ESPESSURA DE *10* CM. AF_03/2024;M;39.51
Vergas, contravergas e fixação de alvenaria;105036;VERGA PRÉ-FABRICADA COM ATÉ 1,5 M DE VÃO, ESPESSURA DE *15* CM. AF_03/2024;M;58.3
Vergas, contravergas e fixação de alvenaria;105035;VERGA PRÉ-FABRICADA COM ATÉ 1,5 M DE VÃO, ESPESSURA DE *20* CM. AF_03/2024;M;80.8
Vergas, contravergas e fixação de alvenaria;105022;VERGA PRÉ-MOLDADA COM ATÉ 1,5 M DE VÃO, ESPESSURA DE *10* CM. AF_03/2024;M;23.83
Vergas, contravergas e fixação de alvenaria;105021;VERGA PRÉ-MOLDADA COM ATÉ 1,5 M DE VÃO, ESPESSURA DE *15* CM. AF_03/2024;M;27.04
Vergas, contravergas e fixação de alvenaria;93184;VERGA PRÉ-MOLDADA COM ATÉ 1,5 M DE VÃO, ESPESSURA DE *20* CM. AF_03/2024;M;31.02
Vidros e Espelhos;106317;BOX EM L DE CORRER, COM VIDRO TEMPERADO 8 MM, 90X90X190 CM, 2 FOLHAS FIXAS, 2 FOLHAS MÓVEIS, PERFIS E FERRAGENS EM ALUMÍNIO. AF_11/2025;M2;0
Vidros e Espelhos;102237;BOX FRONTAL DE CORRER, COM VIDRO TEMPERADO 8 MM, 190X100CM, 1 FOLHA FIXA, 1 FOLHA MÓVEL, PERFIS E FERRAGENS EM ALUMÍNIO. AF_11/2025;M2;0
Vidros e Espelhos;102149;ESPELHO CRISTAL, ESPESSURA 4 MM, ADERIDO COM ADESIVO FIXA ESPELHO E FITA DUPLA-FACE, COM MOLDURA DE MADEIRA APARAFUSADA NA PAREDE, COM ÁREA MAIOR QUE 1,0 M2. AF_11/2025;M2;0
Vidros e Espelhos;102144;ESPELHO CRISTAL, ESPESSURA 4 MM, ADERIDO COM ADESIVO FIXA ESPELHO FITA DUPLA-FACE, COM MOLDURA DE MADEIRA APARAFUSADA NA PAREDE, COM ÁREA MENOR OU IGUAL A 1,0 M2. AF_11/2025;M2;0
Vidros e Espelhos;102150;ESPELHO CRISTAL, ESPESSURA 4 MM, ADERIDO COM ADESIVO FIXA ESPELHO, COM MOLDURA DE MADEIRA APARAFUSADA NA PAREDE, COM ÁREA MAIOR QUE 1,0 M2. AF_11/2025;M2;0
Vidros e Espelhos;102145;ESPELHO CRISTAL, ESPESSURA 4 MM, ADERIDO COM ADESIVO FIXA ESPELHO, COM MOLDURA DE MADEIRA APARAFUSADA NA PAREDE, COM ÁREA MENOR OU IGUAL A 1,0 M2. AF_11/2025;M2;0
Vidros e Espelhos;102146;ESPELHO CRISTAL, ESPESSURA 4 MM, SEM MOLDURA, ADERIDO COM ADESIVO FIXA ESPELHO E FITA DUPLA-FACE. AF_11/2025;M2;0
Vidros e Espelhos;102147;ESPELHO CRISTAL, ESPESSURA 4 MM, SEM MOLDURA, ADERIDO COM ADESIVO FIXA ESPELHO. AF_11/2025;M2;0
Vidros e Espelhos;102148;ESPELHO CRISTAL, ESPESSURA 4 MM, SEM MOLDURA, APARAFUSADO COM BOTÃO DE ROSCA INTERNA, COM ÁREA MAIOR QUE 1,0 M2.. AF_11/2025;M2;0
Vidros e Espelhos;102171;INSTALAÇÃO DE VIDRO ARAMADO, E = 6 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;507.13
Vidros e Espelhos;102172;INSTALAÇÃO DE VIDRO ARAMADO, E = 7 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;489.98
Vidros e Espelhos;102170;INSTALAÇÃO DE VIDRO IMPRESSO, E = 4 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;286.11
Vidros e Espelhos;102160;INSTALAÇÃO DE VIDRO IMPRESSO, E = 4 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;176
Vidros e Espelhos;106315;INSTALAÇÃO DE VIDRO LAMINADO, E = 12 MM (4+4+4), ENCAIXADO EM PERFIL U. AF_11/2025;M2;0
Vidros e Espelhos;102174;INSTALAÇÃO DE VIDRO LAMINADO, E = 12 MM (4+4+4), FIXADO COM SILICONE ESTRUTURAL. AF_11/2025;M2;0
Vidros e Espelhos;106316;INSTALAÇÃO DE VIDRO LAMINADO, E = 15 MM (5+5+5), ENCAIXADO EM PERFIL U. AF_11/2025;M2;0
Vidros e Espelhos;102175;INSTALAÇÃO DE VIDRO LAMINADO, E = 15 MM (5+5+5), FIXADO COM SILICONE ESTRUTURAL. AF_11/2025;M2;0
Vidros e Espelhos;106314;INSTALAÇÃO DE VIDRO LAMINADO, E = 8 MM (4+4), ENCAIXADO EM PERFIL U. AF_11/2025;M2;0
Vidros e Espelhos;102173;INSTALAÇÃO DE VIDRO LAMINADO, E = 8 MM (4+4), FIXADO COM SILICONE ESTRUTURAL. AF_11/2025;M2;0
Vidros e Espelhos;102163;INSTALAÇÃO DE VIDRO LISO FUMÊ, E = 4 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;361.36
Vidros e Espelhos;102153;INSTALAÇÃO DE VIDRO LISO FUMÊ, E = 4 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;251.25
Vidros e Espelhos;102165;INSTALAÇÃO DE VIDRO LISO FUMÊ, E = 5 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;347.49
Vidros e Espelhos;102155;INSTALAÇÃO DE VIDRO LISO FUMÊ, E = 5 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;257.27
Vidros e Espelhos;102167;INSTALAÇÃO DE VIDRO LISO FUMÊ, E = 6 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;402.19
Vidros e Espelhos;102157;INSTALAÇÃO DE VIDRO LISO FUMÊ, E = 6 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;332.15
Vidros e Espelhos;102169;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 10 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;441.64
Vidros e Espelhos;102159;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 10 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;396.49
Vidros e Espelhos;102161;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 3 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;292.38
Vidros e Espelhos;102151;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 3 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;182.27
Vidros e Espelhos;102162;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 4 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;311.2
Vidros e Espelhos;102152;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 4 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;201.09
Vidros e Espelhos;102164;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 5 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;306.46
Vidros e Espelhos;102154;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 5 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;216.24
Vidros e Espelhos;102166;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 6 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;314.39
Vidros e Espelhos;102156;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 6 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;244.35
Vidros e Espelhos;102168;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 8 MM, EM ESQUADRIA DE ALUMÍNIO OU PVC, FIXADO COM BAGUETE. AF_11/2025;M2;386.04
Vidros e Espelhos;102158;INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 8 MM, EM ESQUADRIA DE MADEIRA, FIXADO COM BAGUETE. AF_11/2025;M2;334.15
Vidros e Espelhos;102181;INSTALAÇÃO DE VIDRO TEMPERADO, E = 10 MM, ENCAIXADO EM PERFIL U. AF_11/2025;M2;575.96
Vidros e Espelhos;102179;INSTALAÇÃO DE VIDRO TEMPERADO, E = 6 MM, ENCAIXADO EM PERFIL U. AF_11/2025;M2;409.33
Vidros e Espelhos;102180;INSTALAÇÃO DE VIDRO TEMPERADO, E = 8 MM, ENCAIXADO EM PERFIL U. AF_11/2025;M2;480.74
Vidros e Espelhos;102189;JOGO DE FERRAGENS CROMADAS PARA PORTA DE VIDRO TEMPERADO, UMA FOLHA COMPOSTO DE DOBRADICAS SUPERIOR E INFERIOR, TRINCO, FECHADURA, CONTRA FECHADURA COM CAPUCHINHO SEM MOLA E PUXADOR. AF_11/2025;UN;295.26
Vidros e Espelhos;102188;MOLA HIDRAULICA DE PISO PARA PORTA DE VIDRO TEMPERADO. AF_11/2025;UN;1106.21
Vidros e Espelhos;106320;PORTA DE ABRIR COM MOLA HIDRÁULICA, EM VIDRO TEMPERADO, 120X210 CM, ESPESSURA 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;2640.53
Vidros e Espelhos;102185;PORTA DE ABRIR COM MOLA HIDRÁULICA, EM VIDRO TEMPERADO, 2 FOLHAS DE 90X210 CM, ESPESSURA DE 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;4638.16
Vidros e Espelhos;106318;PORTA DE ABRIR COM MOLA HIDRÁULICA, EM VIDRO TEMPERADO, 70X210 CM, ESPESSURA 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;2092.12
Vidros e Espelhos;106319;PORTA DE ABRIR COM MOLA HIDRÁULICA, EM VIDRO TEMPERADO, 80X210 CM, ESPESSURA 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;2201.8
Vidros e Espelhos;102184;PORTA DE ABRIR COM MOLA HIDRÁULICA, EM VIDRO TEMPERADO, 90X210 CM, ESPESSURA 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;2311.48
Vidros e Espelhos;102187;PORTA DE CORRER EM VIDRO TEMPERADO, 2 FOLHAS DE 90X210 CM, ESPESSURA 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;0
Vidros e Espelhos;102186;PORTA DE CORRER EM VIDRO TEMPERADO, 90X210 CM, ESPESSURA 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;0
Vidros e Espelhos;102183;PORTA PIVOTANTE DE VIDRO TEMPERADO, 2 FOLHAS DE 90X210 CM, ESPESSURA DE 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;2296.98
Vidros e Espelhos;102182;PORTA PIVOTANTE DE VIDRO TEMPERADO, 90X210 CM, ESPESSURA 10 MM, INCLUSIVE ACESSÓRIOS. AF_11/2025;UN;1233.66
Vidros e Espelhos;102191;REMOÇÃO DE VIDRO LISO COMUM DE ESQUADRIA COM BAGUETE DE ALUMÍNIO OU PVC. AF_11/2025;M2;25.41
Vidros e Espelhos;102190;REMOÇÃO DE VIDRO LISO COMUM DE ESQUADRIA COM BAGUETE DE MADEIRA. AF_11/2025;M2;23.47
Vidros e Espelhos;102192;REMOÇÃO DE VIDRO TEMPERADO FIXADO EM PERFIL U. AF_11/2025;M2;22.44
Válvulas e Registros para Sistemas Prediais;89354;MISTURADOR MONOCOMANDO PARA CHUVEIRO, BASE BRUTA E ACABAMENTO CROMADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;549.19
Válvulas e Registros para Sistemas Prediais;103041;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM BORBOLETA, 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;24.75
Válvulas e Registros para Sistemas Prediais;103042;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM BORBOLETA, 3/4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;31.01
Válvulas e Registros para Sistemas Prediais;103043;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM CABEÇA QUADRADA, 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;28.35
Válvulas e Registros para Sistemas Prediais;103044;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM CABEÇA QUADRADA, 3/4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;38.5
Válvulas e Registros para Sistemas Prediais;103039;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM VOLANTE, 1 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;85.5
Válvulas e Registros para Sistemas Prediais;103038;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM VOLANTE, 1 1/4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;77.74
Válvulas e Registros para Sistemas Prediais;103037;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM VOLANTE, 1"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;58.01
Válvulas e Registros para Sistemas Prediais;103036;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM VOLANTE, 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;29.39
Válvulas e Registros para Sistemas Prediais;103040;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM VOLANTE, 2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;126.02
Válvulas e Registros para Sistemas Prediais;90371;"REGISTRO DE ESFERA, PVC, ROSCÁVEL, COM VOLANTE, 3/4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;37.02
Válvulas e Registros para Sistemas Prediais;103047;REGISTRO DE ESFERA, PVC, SOLDÁVEL, COM VOLANTE, DN 20 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;30.12
Válvulas e Registros para Sistemas Prediais;94489;REGISTRO DE ESFERA, PVC, SOLDÁVEL, COM VOLANTE, DN 25 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;36.55
Válvulas e Registros para Sistemas Prediais;94490;REGISTRO DE ESFERA, PVC, SOLDÁVEL, COM VOLANTE, DN 32 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;53.58
Válvulas e Registros para Sistemas Prediais;94491;REGISTRO DE ESFERA, PVC, SOLDÁVEL, COM VOLANTE, DN 40 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;72.97
Válvulas e Registros para Sistemas Prediais;94492;REGISTRO DE ESFERA, PVC, SOLDÁVEL, COM VOLANTE, DN 50 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;74.99
Válvulas e Registros para Sistemas Prediais;94493;REGISTRO DE ESFERA, PVC, SOLDÁVEL, COM VOLANTE, DN 60 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;136.67
Válvulas e Registros para Sistemas Prediais;94497;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 1 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;94.7
Válvulas e Registros para Sistemas Prediais;94794;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 1 1/2"", COM ACABAMENTO E CANOPLA CROMADOS - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;147.72
Válvulas e Registros para Sistemas Prediais;94496;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 1 1/4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;74.54
Válvulas e Registros para Sistemas Prediais;94793;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 1 1/4"", COM ACABAMENTO E CANOPLA CROMADOS - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;137.84
Válvulas e Registros para Sistemas Prediais;94495;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 1"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;54.72
Válvulas e Registros para Sistemas Prediais;94792;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 1"", COM ACABAMENTO E CANOPLA CROMADOS - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;101.73
Válvulas e Registros para Sistemas Prediais;89352;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;31.57
Válvulas e Registros para Sistemas Prediais;89986;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 1/2"", COM ACABAMENTO E CANOPLA CROMADOS - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;73.27
Válvulas e Registros para Sistemas Prediais;94499;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 2 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;250.13
Válvulas e Registros para Sistemas Prediais;94498;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;129.83
Válvulas e Registros para Sistemas Prediais;94500;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 3"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;304.25
Válvulas e Registros para Sistemas Prediais;89353;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 3/4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;35.9
Válvulas e Registros para Sistemas Prediais;89987;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 3/4"", COM ACABAMENTO E CANOPLA CROMADOS - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;83.79
Válvulas e Registros para Sistemas Prediais;94501;"REGISTRO DE GAVETA BRUTO, LATÃO, ROSCÁVEL, 4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;598.59
Válvulas e Registros para Sistemas Prediais;89349;"REGISTRO DE PRESSÃO BRUTO, LATÃO, ROSCÁVEL, 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;23.99
Válvulas e Registros para Sistemas Prediais;89984;"REGISTRO DE PRESSÃO BRUTO, LATÃO, ROSCÁVEL, 1/2"", COM ACABAMENTO E CANOPLA CROMADOS - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;75.01
Válvulas e Registros para Sistemas Prediais;89985;"REGISTRO DE PRESSÃO BRUTO, LATÃO, ROSCÁVEL, 3/4"", COM ACABAMENTO E CANOPLA CROMADOS - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;79.98
Válvulas e Registros para Sistemas Prediais;89351;REGISTRO DE PRESSÃO BRUTO, LATÃO, ROSCÁVEL, 3/4'' - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;30.47
Válvulas e Registros para Sistemas Prediais;103045;"REGISTRO DE PRESSÃO, PVC, ROSCÁVEL, VOLANTE SIMPLES, 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;12.92
Válvulas e Registros para Sistemas Prediais;103046;"REGISTRO DE PRESSÃO, PVC, ROSCÁVEL, VOLANTE SIMPLES, 3/4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;29.5
Válvulas e Registros para Sistemas Prediais;103048;REGISTRO DE PRESSÃO, PVC, SOLDÁVEL, VOLANTE SIMPLES, DN 20 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;22.97
Válvulas e Registros para Sistemas Prediais;103049;REGISTRO DE PRESSÃO, PVC, SOLDÁVEL, VOLANTE SIMPLES, DN 25 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;24.64
Válvulas e Registros para Sistemas Prediais;103029;REGISTRO OU REGULADOR DE GÁS DE COZINHA - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;UN;40.44
Válvulas e Registros para Sistemas Prediais;103019;"REGISTRO OU VÁLVULA GLOBO ANGULAR EM LATÃO, PARA HIDRANTES EM INSTALAÇÃO PREDIAL DE INCÊNDIO, 45 GRAUS, 2 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;402.67
Válvulas e Registros para Sistemas Prediais;103050;SUBSTITUIÇÃO DE REGISTRO OU VÁLVULA, ROSCÁVEL, DN 20 MM. AF_08/2021;UN;35.51
Válvulas e Registros para Sistemas Prediais;103051;SUBSTITUIÇÃO DE REGISTRO OU VÁLVULA, ROSCÁVEL, DN 25 MM. AF_08/2021;UN;42.96
Válvulas e Registros para Sistemas Prediais;103052;SUBSTITUIÇÃO DE REGISTRO OU VÁLVULA, ROSCÁVEL, DN 32 MM. AF_08/2021;UN;57.05
Válvulas e Registros para Sistemas Prediais;94799;"TORNEIRA DE BOIA PARA CAIXA D'ÁGUA, ROSCÁVEL, 1 1/2"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;279.24
Válvulas e Registros para Sistemas Prediais;94798;"TORNEIRA DE BOIA PARA CAIXA D'ÁGUA, ROSCÁVEL, 1 1/4"" - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";UN;227.29
