GRUPO;CODIGO_INSUMO;DESCRICAO;UNIDADE;PRECO_UNIT_SP_RS
MATERIAL;13416;"TORNEIRA METALICA CROMADA, RETA, DE PAREDE, PARA COZINHA, SEM BICO, SEM AREJADOR, PADRAO POPULAR, 1/2"" OU 3/4""";UN;81.83
MATERIAL;40329;"TORNEIRA PLASTICA DE BOIA CONVENCIONAL PARA CAIXA DE AGUA, AGUA FRIA, 3/4"", COM HASTE METALICA E COM TORNEIRA E BALAO PLASTICOS (PADRAO POPULAR)";UN;30.43
MATERIAL;11823;"TORNEIRA PLASTICA DE BOIA PARA CAIXA DE DESCARGA, 1/2"", BALAO E TORNEIRA PLASTICOS, COM HASTE METALICA";UN;12.82
MATERIAL;11822;"TORNEIRA PLASTICA DE MESA, BICA MOVEL, PARA COZINHA 1/2""";UN;33.35
MATERIAL;11831;"TORNEIRA PLASTICA PARA TANQUE 1/2"" OU 3/4"" COM BICO PARA MANGUEIRA";UN;20.07
MATERIAL;45249;TORNO/MORSA DE BANCADA NUMERO 4;UN;172.32
MATERIAL;7613;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 1000 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;122260.92
MATERIAL;7619;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 112,5 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;18898.92
MATERIAL;12076;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 15 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;8669.23
MATERIAL;7614;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 150 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;23836.04
MATERIAL;7618;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 1500 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;154594.67
MATERIAL;7620;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 225 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;33438.46
MATERIAL;7610;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 30 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;10588.84
MATERIAL;7615;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 300 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;39011.53
MATERIAL;7617;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 45 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;11827.3
MATERIAL;7616;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 500 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;63660.63
MATERIAL;7611;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 75 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;15295
MATERIAL;7612;TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 750 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL;UN;87321.44
ENCARGOS COMPLEMENTARES;37371;TRANSPORTE - HORISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES);H;1.07
ENCARGOS COMPLEMENTARES;40861;TRANSPORTE - MENSALISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES);MES;176.94
EQUIPAMENTO (AQUISIÇÃO);36509;TRATOR DE ESTEIRAS, POTENCIA 125 HP, PESO OPERACIONAL DE 12,9 T, COM LAMINA COM CAPACIDADE DE 2,7 M3;UN;1130275.16
EQUIPAMENTO (AQUISIÇÃO);7622;TRATOR DE ESTEIRAS, POTENCIA DE 100 HP, PESO OPERACIONAL DE 9,4 T, COM LAMINA COM CAPACIDADE DE 2,19 M3;UN;1079918
EQUIPAMENTO (AQUISIÇÃO);7624;TRATOR DE ESTEIRAS, POTENCIA DE 150 HP, PESO OPERACIONAL DE 16,7 T, COM RODA MOTRIZ ELEVADA E LAMINA COM CONTATO DE 3,18M3;UN;1400000
EQUIPAMENTO (AQUISIÇÃO);7625;TRATOR DE ESTEIRAS, POTENCIA DE 170 HP, PESO OPERACIONAL DE 19 T, COM LAMINA COM CAPACIDADE DE 5,2 M3;UN;1391437.18
EQUIPAMENTO (AQUISIÇÃO);7623;TRATOR DE ESTEIRAS, POTENCIA DE 347 HP, PESO OPERACIONAL DE 38,5 T, COM LAMINA COM CAPACIDADE DE 8,70M3;UN;4585785.54
EQUIPAMENTO (AQUISIÇÃO);36511;TRATOR DE PNEUS COM POTENCIA DE 122 CV, TRACAO 4 X 4, PESO COM LASTRO DE 4510 KG;UN;361588.76
EQUIPAMENTO (AQUISIÇÃO);7640;TRATOR DE PNEUS COM POTENCIA DE 85 CV, TRACAO 4 X 4, PESO COM LASTRO DE 4675 KG;UN;265000
MATERIAL;11572;TRAVA / PRENDEDOR DE PORTA, EM LATAO CROMADO, MONTADO EM PISO;UN;31.24
MATERIAL;36149;TRAVA-QUEDAS EM ACO PARA CORDA DE 12 MM, EXTENSOR DE 25 X 300 MM, COM MOSQUETAO TIPO GANCHO TRAVA DUPLA;UN;195.9
MATERIAL;42407;TRELICA NERVURADA (ESPACADOR), ALTURA = 120,0 MM, DIAMETRO DOS BANZOS INFERIORES E SUPERIOR = 6,0 MM, DIAMETRO DA DIAGONAL = 4,2 MM;M;5.25
MATERIAL;45200;TRENA COM FITA DE ACO DE 10 M X 25 MM (COMPRIMENTO X LARGURA);UN;27.6
MATERIAL;11581;TRILHO PANTOGRAFICO CONCAVO, TIPO U, EM ALUMINIO, COM DIMENSOES DE APROX *35 X 35* MM, PARA ROLDANA DE PORTA DE CORRER;M;20.62
MATERIAL;43605;TRILHO PANTOGRAFICO RETO, EM ALUMINIO, TIPO U, COM DIMENSOES DE *38 X 38* MM PARA PORTA DE CORRER;M;42.18
MATERIAL;11580;TRILHO QUADRADO FRISADO PARA RODIZIO (VERGALHAO MACICO), EM ALUMINIO, COM DIMENSOES DE *6 X 6* MM;M;8.27
MATERIAL;38386;"TRINCHA CERDAS GRIS 1.1/2"" (38 MM)";UN;6.94
MATERIAL;45231;"TRINCHA DE 1"" COM CERDAS SINTETICAS";UN;6.34
MATERIAL;45232;"TRINCHA DE 2"" COM CERDAS SINTETICAS";UN;11.16
MATERIAL;39848;"TUBO / MANGUEIRA PRETA EM POLIETILENO, LINHA PESADA OU REFORCADA, TIPO ESPAGUETE, PARA INJECAO DE CALDA DE CIMENTO, D = 1/2"", ESPESSURA 1,5 MM";M;2.01
MATERIAL;7667;"TUBO 26"" EM CHAPA PRETA, E= 3/16"", 147 KG/6 M";M;2896.24
MATERIAL;7660;"TUBO 30"" EM CHAPA PRETA, E= 1/4"", 175 KG/6 M";M;3692.02
MATERIAL;7676;"TUBO 30"" EM CHAPA PRETA, E= 3/8"", 177 KG/6 M";M;3734.22
MATERIAL;20999;TUBO ACO CARBONO COM COSTURA, NBR 5580, CLASSE L, DN = 15 MM, E = 2,25 MM, 1,06 KG/M;M;10.72
MATERIAL;21001;TUBO ACO CARBONO COM COSTURA, NBR 5580, CLASSE L, DN = 25 MM, E = 2,65 MM, 2,02 KG/M;M;20
MATERIAL;21003;TUBO ACO CARBONO COM COSTURA, NBR 5580, CLASSE L, DN = 40 MM, E = 3,0 MM, 3,34 KG/M;M;32.86
MATERIAL;21006;TUBO ACO CARBONO COM COSTURA, NBR 5580, CLASSE L, DN = 80 MM, E = 3,35 MM, 7,07 KG/M;M;69.75
MATERIAL;21019;TUBO ACO CARBONO COM COSTURA, NBR 5580, CLASSE M, DN = 25 MM, E = 3,35 MM, *2,50* KG//M;M;24.24
MATERIAL;21021;TUBO ACO CARBONO COM COSTURA, NBR 5580, CLASSE M, DN = 40 MM, E = 3,35 MM, *3,71* KG//M;M;38.32
MATERIAL;21024;TUBO ACO CARBONO COM COSTURA, NBR 5580, CLASSE M, DN = 80 MM, E = 4,05 MM, *8,47* KG/M;M;82.12
MATERIAL;40624;"TUBO ACO CARBONO SEM COSTURA 1 1/2"", E= *3,68 MM, SCHEDULE 40, 4,05 KG/M";M;79.96
MATERIAL;42575;"TUBO ACO CARBONO SEM COSTURA 1 1/4"", E= *3,56 MM, SCHEDULE 40, *3,38* KG/M";M;73.37
MATERIAL;42574;"TUBO ACO CARBONO SEM COSTURA 1"", E= *3,38 MM, SCHEDULE 40, *2,50* KG/M";M;54.75
MATERIAL;13127;"TUBO ACO CARBONO SEM COSTURA 1/2"", E= *2,77 MM, SCHEDULE 40, *1,27 KG/M";M;35.66
MATERIAL;13137;"TUBO ACO CARBONO SEM COSTURA 1/2"", E= *3,73 MM, SCHEDULE 80, *1,62 KG/M";M;47.33
MATERIAL;20989;"TUBO ACO CARBONO SEM COSTURA 14"", E= *11,13 MM, SCHEDULE 40, *94,55 KG/M";M;1695.54
MATERIAL;21147;"TUBO ACO CARBONO SEM COSTURA 2 1/2"", E = 5,16 MM, SCHEDULE 40 (8,62 KG/M)";M;158.97
MATERIAL;21148;"TUBO ACO CARBONO SEM COSTURA 2"", E= *3,91* MM, SCHEDULE 40, *5,43* KG/M";M;98.12
MATERIAL;20984;"TUBO ACO CARBONO SEM COSTURA 20"", E= *12,70 MM, SCHEDULE 30, *154,97 KG/M";M;3253.4
MATERIAL;13042;"TUBO ACO CARBONO SEM COSTURA 20"", E= *6,35 MM, SCHEDULE 10, *78,46 KG/M";M;1802.87
MATERIAL;42576;"TUBO ACO CARBONO SEM COSTURA 3"", E= *5,49 MM, SCHEDULE 40, *11,28* KG/M";M;200.15
MATERIAL;21150;"TUBO ACO CARBONO SEM COSTURA 3/4"", E= *2,87 MM, SCHEDULE 40, *1,69 KG/M";M;48.65
MATERIAL;13141;"TUBO ACO CARBONO SEM COSTURA 3/4"", E= *3,91 MM, SCHEDULE 80, *2,19 KG/M.";M;61.3
MATERIAL;21151;"TUBO ACO CARBONO SEM COSTURA 4"", E= *6,02 MM, SCHEDULE 40, *16,06 KG/M";M;291.22
MATERIAL;13142;"TUBO ACO CARBONO SEM COSTURA 4"", E= *8,56 MM, SCHEDULE 80, *22,31 KG/M";M;416.32
MATERIAL;42577;"TUBO ACO CARBONO SEM COSTURA 5"", E= *6,55 MM, SCHEDULE 40, *21,75* KG/M";M;456.82
MATERIAL;20994;"TUBO ACO CARBONO SEM COSTURA 6"", E= *10,97 MM, SCHEDULE 80, *42,56 KG/M";M;784.95
MATERIAL;7672;"TUBO ACO CARBONO SEM COSTURA 6"", E= 7,11 MM, SCHEDULE 40, *28,26 KG/M";M;514.22
MATERIAL;20995;"TUBO ACO CARBONO SEM COSTURA 8"", E= *12,70 MM, SCHEDULE 80, *64,64 KG/M";M;1031.56
MATERIAL;7690;"TUBO ACO CARBONO SEM COSTURA 8"", E= *6,35 MM, SCHEDULE 20, *33,27 KG/M";M;596.62
MATERIAL;20980;"TUBO ACO CARBONO SEM COSTURA 8"", E= *7,04 MM, SCHEDULE 30, *36,75 KG/M";M;650.86
MATERIAL;7661;"TUBO ACO CARBONO SEM COSTURA 8"", E= *8,18 MM, SCHEDULE 40, *42,55 KG/M";M;774.25
MATERIAL;21016;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 100 MM (4""), E = 3,75 MM, *10,55* KG/M (NBR 5580)";M;161.63
MATERIAL;21008;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 15 MM (1/2""), E = 2,25 MM, *1,2* KG/M (NBR 5580)";M;18.88
MATERIAL;21009;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 20 MM (3/4""), E = 2,25 MM, *1,3* KG/M (NBR 5580)";M;24.58
MATERIAL;21010;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 25 MM (1""), E = 2,65 MM, *2,11* KG/M (NBR 5580)";M;33.01
MATERIAL;21011;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 32 MM (1 1/4""), E = 2,65 MM, *2,71* KG/M (NBR 5580)";M;48.11
MATERIAL;21012;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 40 MM (1 1/2""), E = 3,00 MM, *3,48* KG/M (NBR 5580)";M;53.16
MATERIAL;21013;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 50 MM (2""), E = 3,00 MM, *4,40* KG/M (NBR 5580)";M;69.38
MATERIAL;21014;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 65 MM (2 1/2""), E = 3,35 MM, * 6,23* KG/M (NBR 5580)";M;97.08
MATERIAL;21015;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE LEVE, DN 80 MM (3""), E = 3,35 MM, *7,32* KG/M (NBR 5580)";M;111.53
MATERIAL;40626;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 1"", E = 3,38 MM, PESO 2,50 KG/M (NBR 5580)";M;36.33
MATERIAL;7697;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 1.1/2"", E = *3,25* MM, PESO *3,61* KG/M (NBR 5580)";M;53.22
MATERIAL;7698;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 1.1/4"", E = *3,25* MM, PESO *3,14* KG/M (NBR 5580)";M;45.81
MATERIAL;7691;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 1/2"", E = *2,65* MM, PESO *1,22* KG/M (NBR 5580)";M;19.36
MATERIAL;7696;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 2"", E = *3,65* MM, PESO *5,10* KG/M (NBR 5580)";M;76.74
MATERIAL;7701;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 2.1/2"", E = *3,65* MM, PESO *6,51* KG/M (NBR 5580)";M;95.24
MATERIAL;7694;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 3"", E = *4,05* MM, PESO *8,47* KG/M (NBR 5580)";M;128.16
MATERIAL;7700;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 3/4"", E = *2,65* MM, PESO *1,58* KG/M (NBR 5580)";M;24.48
MATERIAL;7693;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 4"", E = 4,50* MM, PESO 12,10* KG/M (NBR 5580)";M;176.5
MATERIAL;7692;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 5"", E = *5,40* MM, PESO *17,80* KG/M (NBR 5580)";M;264.26
MATERIAL;7695;"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 6"", E = 4,85* MM, PESO 19,68* KG/M (NBR 5580)";M;286.6
MATERIAL;13356;"TUBO ACO INDUSTRIAL DN 2"" (50,8 MM) E=1,50MM, PESO= 1,8237 KG/M";M;20.78
MATERIAL;36365;TUBO COLETOR DE ESGOTO PVC, JEI, DN 100 MM (NBR 7362);M;53.38
MATERIAL;41930;TUBO COLETOR DE ESGOTO PVC, JEI, DN 200 MM (NBR 7362);M;177.79
MATERIAL;41931;TUBO COLETOR DE ESGOTO PVC, JEI, DN 250 MM (NBR 7362);M;278.46
MATERIAL;41932;TUBO COLETOR DE ESGOTO PVC, JEI, DN 300 MM (NBR 7362);M;428.6
MATERIAL;41933;TUBO COLETOR DE ESGOTO PVC, JEI, DN 350 MM (NBR 7362);M;605.71
MATERIAL;41934;TUBO COLETOR DE ESGOTO PVC, JEI, DN 400 MM (NBR 7362);M;705.42
MATERIAL;41936;TUBO COLETOR DE ESGOTO, PVC, JEI, DN 150 MM (NBR 7362);M;104.69
MATERIAL;44812;TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI DN/DI 500 MM (DRENAGEM/ESGOTO);M;414.85
MATERIAL;41785;TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI *1000* MM, PARA SANEAMENTO (DRENAGEM/ESGOTO);M;1537.41
MATERIAL;41781;TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI *400* MM, PARA SANEAMENTO (DRENAGEM/ESGOTO);M;277.6
MATERIAL;41783;TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI *800* MM, PARA SANEAMENTO (DRENAGEM/ESGOTO);M;998.01
MATERIAL;41786;TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 1200 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO);M;2124.79
MATERIAL;41779;TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 250 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO);M;109.33
MATERIAL;41780;TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 300 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO);M;171.28
MATERIAL;41782;TUBO CORRUGADO PEAD, PAREDE DUPLA, INTERNA LISA, JEI, DN/DI 600 MM, PARA SANEAMENTO (DRENAGEM/ESGOTO);M;613.58
MATERIAL;38130;TUBO CPVC SOLDAVEL, 35 MM, AGUA QUENTE PREDIAL (NBR 15884);M;44.59
MATERIAL;44260;TUBO CPVC, SOLDAVEL, 114 MM, AGUA QUENTE (NBR 15884);M;422.07
MATERIAL;21123;TUBO CPVC, SOLDAVEL, 15 MM, AGUA QUENTE PREDIAL (NBR 15884);M;12.41
MATERIAL;21124;TUBO CPVC, SOLDAVEL, 22 MM, AGUA QUENTE PREDIAL (NBR 15884);M;19.82
MATERIAL;21125;TUBO CPVC, SOLDAVEL, 28 MM, AGUA QUENTE PREDIAL (NBR 15884);M;34.14
MATERIAL;38028;TUBO CPVC, SOLDAVEL, 42 MM, AGUA QUENTE PREDIAL (NBR 15884);M;59.7
MATERIAL;38029;TUBO CPVC, SOLDAVEL, 54 MM, AGUA QUENTE PREDIAL (NBR 15884);M;87.38
MATERIAL;38030;TUBO CPVC, SOLDAVEL, 73 MM, AGUA QUENTE PREDIAL (NBR 15884);M;141.29
MATERIAL;38031;TUBO CPVC, SOLDAVEL, 89 MM, AGUA QUENTE PREDIAL (NBR 15884);M;221.77
MATERIAL;39735;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1 1/8"" (28 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;55.44
MATERIAL;39734;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1 3/8"" (35 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;65.76
MATERIAL;39736;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1 5/8"" (42 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;75.05
MATERIAL;39739;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1"" (25 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;51.9
MATERIAL;39737;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1/2"" (12 MM), E= 19 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;10.09
MATERIAL;39738;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 1/4"" (6 MM), E= 9 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;3.65
MATERIAL;39733;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 2 1/8"" (54 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;89.82
MATERIAL;39854;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 2 5/8"" (*64* MM), E= *32* MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;91.09
MATERIAL;39740;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 3/4"" (18 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;49.84
MATERIAL;39741;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 3/8"" (10 MM), E= 19 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;9.18
MATERIAL;39853;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 5/8"" (15 MM), E= 19 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;12.06
MATERIAL;39742;"TUBO DE BORRACHA ELASTOMERICA FLEXIVEL, PRETA, PARA ISOLAMENTO TERMICO DE TUBULACAO, DN 7/8"" (22 MM), E= 32 MM, COEFICIENTE DE CONDUTIVIDADE TERMICA 0,036W/MK, VAPOR DE AGUA MAIOR OU IGUAL A 10.000";M;40.06
MATERIAL;39751;"TUBO DE COBRE CLASSE ""A"", DN = 1 1/2"" (42 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;245.08
MATERIAL;39750;"TUBO DE COBRE CLASSE ""A"", DN = 1 1/4"" (35 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;203.7
MATERIAL;39749;"TUBO DE COBRE CLASSE ""A"", DN = 1"" (28 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;134.87
MATERIAL;39747;"TUBO DE COBRE CLASSE ""A"", DN = 1/2"" (15 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;65.52
MATERIAL;39753;"TUBO DE COBRE CLASSE ""A"", DN = 2 1/2"" (66 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;451.12
MATERIAL;39752;"TUBO DE COBRE CLASSE ""A"", DN = 2"" (54 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;348.72
MATERIAL;39754;"TUBO DE COBRE CLASSE ""A"", DN = 3"" (79 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;664.63
MATERIAL;39748;"TUBO DE COBRE CLASSE ""A"", DN = 3/4"" (22 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;106.02
MATERIAL;39755;"TUBO DE COBRE CLASSE ""A"", DN = 4"" (104 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS";M;1007.73
MATERIAL;12742;"TUBO DE COBRE CLASSE ""E"", DN = 104 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;797.94
MATERIAL;12713;"TUBO DE COBRE CLASSE ""E"", DN = 15 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;42.32
MATERIAL;12743;"TUBO DE COBRE CLASSE ""E"", DN = 22 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;72.8
MATERIAL;12744;"TUBO DE COBRE CLASSE ""E"", DN = 28 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;92.39
MATERIAL;12745;"TUBO DE COBRE CLASSE ""E"", DN = 35 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;134.18
MATERIAL;12746;"TUBO DE COBRE CLASSE ""E"", DN = 42 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;181.19
MATERIAL;12747;"TUBO DE COBRE CLASSE ""E"", DN = 54 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;262.76
MATERIAL;12748;"TUBO DE COBRE CLASSE ""E"", DN = 66 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;370.18
MATERIAL;12749;"TUBO DE COBRE CLASSE ""E"", DN = 79 MM, PARA INSTALACAO HIDRAULICA PREDIAL";M;541.14
MATERIAL;39660;"TUBO DE COBRE FLEXIVEL, D = 1/2"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS";M;55.76
MATERIAL;39662;"TUBO DE COBRE FLEXIVEL, D = 1/4"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS";M;26.72
MATERIAL;39661;"TUBO DE COBRE FLEXIVEL, D = 3/16"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS";M;18.22
MATERIAL;39666;"TUBO DE COBRE FLEXIVEL, D = 3/4"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS";M;83.88
MATERIAL;39664;"TUBO DE COBRE FLEXIVEL, D = 3/8"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS";M;41.11
MATERIAL;39663;"TUBO DE COBRE FLEXIVEL, D = 5/16"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS";M;32.86
MATERIAL;39665;"TUBO DE COBRE FLEXIVEL, D = 5/8"", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS";M;69.35
